stage,camera_model,camera_short,route,fps,resolution,complete,frame,psnr_masked,ssim_masked,lpips_masked
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00056.jpg,28.646669281886922,0.91496342420578,0.0785907655954361
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00064.jpg,30.452676375058477,0.9092176556587219,0.14045803248882294
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00072.jpg,31.449516112243522,0.8995415568351746,0.12499625980854034
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00080.jpg,23.77480488227559,0.7413210272789001,0.07608718425035477
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00088.jpg,31.47068724073017,0.8967416882514954,0.1367776095867157
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00096.jpg,31.947917285496526,0.9273393750190735,0.04060658812522888
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00104.jpg,32.24888684370103,0.9137668609619141,0.03730027377605438
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00112.jpg,30.92647408130017,0.9296010732650757,0.11151903867721558
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00120.jpg,31.789346860570227,0.9049783945083618,0.18063963949680328
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00128.jpg,30.091091277337615,0.8894771337509155,0.20561523735523224
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00136.jpg,24.770448974215768,0.8563137650489807,0.2459844946861267
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00144.jpg,29.81607742381925,0.9075589776039124,0.18350814282894135
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00152.jpg,30.18065438622221,0.9007458686828613,0.10289021581411362
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00160.jpg,24.816229291333762,0.9097851514816284,0.0779954195022583
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00168.jpg,27.221232961121977,0.9099792838096619,0.06326720863580704
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00176.jpg,32.6659210495713,0.927158772945404,0.07126722484827042
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00184.jpg,30.517617706007414,0.9196421504020691,0.072693832218647
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00192.jpg,30.030382291492064,0.9043716788291931,0.11859971284866333
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00200.jpg,29.832959495342536,0.8992051482200623,0.06410204619169235
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00208.jpg,32.58672074859095,0.9177416563034058,0.17434044182300568
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00216.jpg,29.46530333189182,0.8966104388237,0.20086535811424255
